district,locality,latitude,longitude,provice,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
Bruges,Brugge,51.201109,3.212165,Flandre Occidentale,20468608,8200,Apartment,APARTMENT,190000.0,2,93,,,Good,0,0,0,,0,,0,0
Ostende,Oostende,51.2321023,2.9203593,Flandre Occidentale,20500594,8400,Apartment,APARTMENT,307000.0,3,101,,,Just renovated,0,0,0,,1,24,0,0
Ostende,Oostende,51.2264642,2.9122165,Flandre Occidentale,20503241,8400,Apartment,APARTMENT,275000.0,2,97,,,Good,0,0,0,,0,,0,0
Gand,SINT-DENIJS-WESTREM,51.0233853,3.6963796,Flandre Orientale,20276624,9051,Service_Flat,APARTMENT,195000.0,1,95,,,Good,0,0,0,,0,,0,0
Mons,Mons,50.4509567,3.9486491,Hainaut,20444122,7000,Triplex,APARTMENT,235000.0,3,115,,2,Just renovated,0,1,0,,0,,0,0
Anvers,Wilrijk,51.177398,4.4217054,Anvers,20464797,2610,Apartment,APARTMENT,239000.0,2,125,,2,As new,0,1,0,,0,,0,0
Malines,Mechelen,51.0383171,4.472620099999999,Anvers,20465151,2800,Apartment,APARTMENT,269000.0,3,96,,3,Good,0,1,0,,0,,0,0
Mons,Mons Havré,50.468759,4.056744699999999,Hainaut,20427224,7000,Apartment,APARTMENT,120000.0,1,48,,3,Good,0,0,0,,0,,0,0
Ostende,Bredene,51.2520605,2.9821826,Flandre Occidentale,20454028,8450,Apartment,APARTMENT,135000.0,2,85,,,To renovate,0,0,0,,0,,0,0
Nivelles,Nivelles,,,Brabant Wallon,20445282,1400,Apartment,APARTMENT,169000.0,2,75,,,To be done up,0,1,0,,1,4,0,0
Ostende,Oostende,51.2149606,2.9063914,Flandre Occidentale,20435486,8400,Apartment,APARTMENT,179000.0,2,96,,,Good,0,0,0,,1,3,0,0
Anvers,Antwerpen Merksem,51.2504238,4.4511647,Anvers,20425608,2170,Apartment,APARTMENT,195000.0,2,79,,2,Good,0,1,0,,1,3,0,0
Nivelles,LIMELETTE,,,Brabant Wallon,20407322,1342,Apartment,APARTMENT,199999.0,1,48,,2,As new,0,1,0,,0,,0,0
Neufchâteau,LIBRAMONT-CHEVIGNY,,,Luxembourg,20426612,6800,Apartment,APARTMENT,225000.0,2,76,,2,Good,0,1,0,,0,,0,0
Gand,Gent,51.025054,3.668889099999999,Flandre Orientale,20441156,9051,Apartment,APARTMENT,229000.0,2,87,,2,To renovate,1,0,0,,1,5,0,0
Ostende,Bredene,51.2465234,2.9618103,Flandre Occidentale,20441664,8450,Apartment,APARTMENT,239000.0,2,73,,,As new,0,0,0,,1,2,0,0
Gand,Gent,51.0504806,3.7137131,Flandre Orientale,20444768,9000,Apartment,APARTMENT,250000.0,1,60,,2,As new,0,0,0,,0,,0,0
Bruxelles,Laeken,,,Bruxelles,20437252,1020,Apartment,APARTMENT,285000.0,3,102,,2,As new,0,1,0,,1,25,0,0
Furnes,Koksijde,51.1089062,2.6138213,Flandre Occidentale,20416845,8670,Apartment,APARTMENT,295000.0,2,75,,3,Good,0,0,0,,1,6,0,0
Roulers,Roeselare,50.9506002,3.119954,Flandre Occidentale,20461573,8800,Apartment,APARTMENT,199000.0,3,104,,,As new,0,0,0,,0,,0,0
Ostende,Oostende,51.2227545,2.9052529,Flandre Occidentale,20465220,8400,Apartment,APARTMENT,259000.0,2,74,,,As new,0,0,0,,0,,0,0
Gand,Asper,50.9166046,3.6512149,Flandre Orientale,20459972,9890,Apartment,APARTMENT,290000.0,2,83,,,As new,0,0,0,,1,15,0,0
Bruxelles,Laeken,,,Bruxelles,20477986,1020,Ground_Floor,APARTMENT,239000.0,2,136,,,To renovate,0,0,0,,1,14,0,0
Bruxelles,KOEKELBERG,,,Bruxelles,20429767,1081,Apartment,APARTMENT,265000.0,2,93,,2,As new,0,1,0,,1,11,0,0
Audenarde,Oudenaarde,50.8442195,3.5986586,Flandre Orientale,20469702,9700,Apartment,APARTMENT,288000.0,2,90,,4,As new,0,1,0,,1,6,0,0
Anvers,Antwerpen,51.1985354,4.393208899999999,Anvers,20330508,2018,Apartment,APARTMENT,289000.0,1,76,,4,As new,0,0,0,,1,4,0,0
Alost,Herzele,50.90011639999999,3.8800086,Flandre Orientale,20470276,9550,Apartment,APARTMENT,195000.0,2,87,,4,As new,0,0,0,,0,,0,0
Tournai,Tournai,50.6049211,3.3881905,Hainaut,20461436,7500,Loft,APARTMENT,137500.0,4,233,,2,To restore,0,0,0,,1,60,0,0
Bruxelles,Anderlecht,50.8230276,4.2869421,Bruxelles,20407615,1070,Apartment,APARTMENT,239000.0,2,77,,3,To be done up,0,1,0,,1,7,0,0
Bruxelles,BRUXELLES,,,Bruxelles,20478408,1000,Apartment,APARTMENT,249000.0,1,65,,,Good,0,1,0,,1,2,0,0
Dinant,Membre,49.8702848,4.903019599999999,Namur,20327163,5550,Apartment,APARTMENT,68000.0,2,39,,2,Good,0,1,0,,1,20,0,0
Ostende,De Haan,51.2571575,2.9994248,Flandre Occidentale,11155163,8420,Apartment,APARTMENT,95000.0,1,31,,,Good,0,0,0,,0,,0,0
Liège,Liège,50.6420833,5.610268899999999,Liège,20387498,4020,Apartment,APARTMENT,99000.0,2,74,,2,To be done up,0,0,0,,1,30,0,0
Liège,LIÈGE,50.6459086,5.5878635,Liège,20389814,4020,Flat_Studio,APARTMENT,105000.0,1,41,,,Good,0,0,0,,0,,0,0
Liège,Liège,50.6396135,5.5877795,Liège,20295407,4020,Flat_Studio,APARTMENT,109000.0,1,39,,2,Good,0,0,0,,0,,0,0
Hal-Vilvorde,Zellik,50.8828653,4.269832099999999,Brabant Flamand,20178018,1731,Apartment,APARTMENT,115000.0,1,48,,,To renovate,0,0,0,,1,8,0,0
Courtrai,Deerlijk,50.8531901,3.3567083,Flandre Occidentale,20324641,8540,Flat_Studio,APARTMENT,122340.0,1,34,,,Just renovated,0,0,0,,0,,0,0
Huy,Huy,50.53076309999999,5.2192308,Liège,20384479,4500,Ground_Floor,APARTMENT,125000.0,1,99,,2,Good,0,1,0,,0,,0,0
Bruxelles,Molenbeek-Saint-Jean,50.8648734,4.3367721,Bruxelles,20254541,1080,Apartment,APARTMENT,130000.0,1,49,,2,To be done up,0,0,0,,0,,0,0
Bruxelles,Schaerbeek,50.8608814,4.3835425,Bruxelles,20051775,1030,Apartment,APARTMENT,135000.0,1,51,,,To renovate,0,0,0,,0,,0,0
Bruxelles,Molenbeek-Saint-Jean,50.8660247,4.334980799999999,Bruxelles,20355848,1080,Apartment,APARTMENT,139600.0,1,60,,2,Good,0,1,0,,1,11,0,0
Ostende,Oostende,51.2256396,2.9092502,Flandre Occidentale,20214540,8400,Apartment,APARTMENT,145000.0,2,71,,,Good,0,0,0,,0,,0,0
Bruxelles,Schaerbeek,50.8592771,4.3698634,Bruxelles,20342481,1030,Apartment,APARTMENT,149000.0,1,55,,,Good,0,1,0,,0,,0,0
Bruxelles,Molenbeek-Saint-Jean,50.85514509999999,4.3037126,Bruxelles,20328810,1080,Apartment,APARTMENT,150000.0,1,80,,2,To renovate,0,0,0,,1,7,0,0
Liège,Liège,50.6440715,5.5759425,Liège,20356408,4000,Apartment,APARTMENT,165000.0,1,43,,2,As new,0,0,0,,0,,0,0
Huy,Huy,50.5221455,5.2444003,Liège,20390140,4500,Ground_Floor,APARTMENT,165000.0,2,81,,2,As new,0,1,0,,1,7,0,0
Ostende,Bredene,51.2515088,2.9919237,Flandre Occidentale,20387326,8450,Apartment,APARTMENT,167000.0,1,41,,,Good,0,1,0,,0,,1,1
Verviers,Verviers,50.591078,5.882915,Liège,11125577,4801,Duplex,APARTMENT,169000.0,3,100,,2,Good,0,1,0,,1,40,0,0
Ostende,Oostende,51.2106651,2.9053533,Flandre Occidentale,20209326,8400,Apartment,APARTMENT,169000.0,2,85,,,Good,0,0,0,,1,12,0,0
Hal-Vilvorde,Asse,50.9125798,4.2005691,Brabant Flamand,11444935,1730,Apartment,APARTMENT,170000.0,2,85,,,As new,0,0,0,,0,,0,0
Ostende,Oostende,51.2295509,2.9108929,Flandre Occidentale,20270270,8400,Apartment,APARTMENT,170000.0,1,61,,,Good,0,0,0,,0,,0,0
Liège,Liège,50.6463685,5.6035381,Liège,11372593,4020,Apartment,APARTMENT,170869.0,2,73,,4,Just renovated,0,1,0,,1,4,0,0
Bruxelles,Bruxelles,50.89924569999999,4.3566565,Bruxelles,20016328,1020,Apartment,APARTMENT,175000.0,2,75,,2,To be done up,0,0,0,,1,14,0,0
Courtrai,Wevelgem,50.8119229,3.1808217,Flandre Occidentale,20338733,8560,Apartment,APARTMENT,175000.0,1,55,,,As new,0,1,0,,0,,0,0
Anvers,Antwerpen,51.2116404,4.4374673,Anvers,20374217,2140,Apartment,APARTMENT,179900.0,1,68,,2,Good,0,1,0,,1,2,0,0
Hal-Vilvorde,Zellik,50.8835822,4.271685199999999,Brabant Flamand,20315797,1731,Apartment,APARTMENT,180000.0,2,72,,,Good,0,1,0,,1,7,0,0
Bruxelles,Jette,50.8788186,4.334706199999999,Bruxelles,11460249,1090,Penthouse,APARTMENT,185000.0,2,61,,2,To renovate,0,0,0,,1,16,0,0
Hal-Vilvorde,Zellik,50.8844112,4.2703253,Brabant Flamand,20160809,1731,Apartment,APARTMENT,185000.0,2,73,,3,Good,0,1,0,,1,6,0,0
Ostende,Westende,51.1689251,2.7778303,Flandre Occidentale,10668464,8434,Apartment,APARTMENT,185000.0,1,53,,,Good,0,1,0,,0,,0,0
Liège,Tilff,50.5663376,5.5789501,Liège,20231218,4130,Apartment,APARTMENT,189000.0,2,99,,3,To be done up,0,1,0,,1,8,0,0
Liège,Liège,50.6463685,5.6035381,Liège,11372592,4020,Apartment,APARTMENT,192356.0,3,86,,4,Just renovated,0,1,0,,1,4,0,0
Nivelles,Perwez,50.6251081,4.8122817,Brabant Wallon,11063540,1360,Duplex,APARTMENT,195000.0,2,60,,,Good,0,0,0,,1,6,0,0
Hal-Vilvorde,Zellik,50.8844226,4.2718642,Brabant Flamand,11406089,1731,Apartment,APARTMENT,195000.0,2,72,,,As new,0,1,0,,0,,0,0
Mons,Lens,50.55708600000001,3.9014837,Hainaut,20328421,7870,Duplex,APARTMENT,199000.0,2,111,,2,Just renovated,0,0,0,,0,,0,0
Roulers,Roeselare,50.9408423,3.1296263,Flandre Occidentale,20244845,8800,Ground_Floor,APARTMENT,199000.0,4,110,,,Good,0,0,0,,0,,0,0
Alost,Erpe-Mere Burst,50.9136067,3.919694,Flandre Orientale,10968287,9420,Apartment,APARTMENT,199000.0,2,82,,2,Good,0,1,0,,0,,0,0
Anvers,Antwerpen-Noord,51.2194541,4.4278427,Anvers,20097344,2060,Apartment,APARTMENT,209000.0,1,56,,2,To be done up,0,1,1,68,1,4,0,0
Bruxelles,Anderlecht,50.8392242,4.296789,Bruxelles,11031682,1070,Apartment,APARTMENT,215000.0,1,54,,,Good,0,0,0,,0,,0,0
Bruxelles,Bruxelles,50.84714229999999,4.3457098,Bruxelles,20240927,1000,Apartment,APARTMENT,225000.0,1,50,,2,Good,0,1,0,,1,15,0,0
Liège,Liège,50.6423487,5.5749753,Liège,20299139,4000,Apartment,APARTMENT,225000.0,2,122,,2,To be done up,0,0,0,,1,2,0,0
Courtrai,Kortrijk,50.8269609,3.2726552,Flandre Occidentale,20120959,8500,Apartment,APARTMENT,225000.0,2,73,,,Good,0,0,0,,0,,0,0
Nivelles,Perwez,50.6251081,4.8122817,Brabant Wallon,11063544,1360,Ground_Floor,APARTMENT,229000.0,2,73,,,Good,0,0,0,,1,27,0,0
Bruxelles,Jette,50.8873873,4.3198722,Bruxelles,20259152,1090,Apartment,APARTMENT,235000.0,2,90,,2,Good,0,0,0,,0,,0,0
Arlon,ATHUS,49.55543309999999,5.8411446,Luxembourg,11425244,6791,Apartment,APARTMENT,235000.0,2,92,,,Good,0,1,0,,0,,0,0
Mons,Mons,50.4554894,3.9273136,Hainaut,20382291,7000,Apartment,APARTMENT,235000.0,2,85,,2,Good,0,1,0,,0,,0,0
Anvers,Antwerpen,51.1847982,4.4396796,Anvers,20490089,2600,Apartment,APARTMENT,229000.0,2,80,,2,Good,0,1,0,,1,18,0,0
Bruxelles,ANDERLECHT,50.8410102,4.3038732,Bruxelles,20402443,1070,Apartment,APARTMENT,245000.0,2,90,,,Just renovated,0,0,0,,0,,0,0
Bruxelles,Anderlecht,50.8356025,4.3293691,Bruxelles,20298716,1070,Apartment,APARTMENT,245000.0,1,78,,2,Good,0,0,0,,1,40,0,0
Liège,Liège,50.6107275,5.623492199999999,Liège,20364076,4000,Duplex,APARTMENT,248500.0,4,161,,3,Good,0,1,0,,1,12,0,0
Liège,Chaudfontaine,50.6080214,5.628375699999999,Liège,20280630,4050,Duplex,APARTMENT,248500.0,4,141,,3,Good,0,1,0,,1,12,0,0
Bruxelles,Anderlecht,50.8173295,4.282142299999999,Bruxelles,20292968,1070,Apartment,APARTMENT,249000.0,2,81,,,Good,0,1,0,,1,18,0,0
Bruxelles,Molenbeek-saint-jean,50.8478675,4.2981417,Bruxelles,11451028,1080,Apartment,APARTMENT,249000.0,2,106,,2,Good,0,1,0,,0,,0,0
Dinant,Ciney,50.2950312,5.0948426,Namur,20134286,5590,Apartment,APARTMENT,249000.0,2,86,,,Good,0,1,0,,1,228,0,0
Bruges,HEIST-AAN-ZEE,51.3407092,3.2384681,Flandre Occidentale,11284120,8301,Apartment,APARTMENT,249500.0,1,62,,,Good,0,0,0,,0,,0,0
Bruxelles,Berchem-Sainte-Agathe,50.85713399999999,4.3001288,Bruxelles,20219929,1080,Apartment,APARTMENT,250000.0,2,100,,2,Good,0,1,0,,1,10,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8456805,4.4073885,Bruxelles,20038354,1200,Apartment,APARTMENT,250000.0,1,56,,2,As new,0,1,0,,0,,0,0
Nivelles,Ottignies-Louvain-la-Neuve,50.6724851,4.616808799999999,Brabant Wallon,20281735,1348,Duplex,APARTMENT,250000.0,2,78,,2,To be done up,0,0,0,,0,,0,0
Ostende,Oostende,51.2285737,2.92261,Flandre Occidentale,10710577,8400,Apartment,APARTMENT,255000.0,1,71,,,Just renovated,0,0,0,,0,,0,0
Alost,Geraardsbergen,50.7721295,3.8806786,Flandre Orientale,20091668,9500,Apartment,APARTMENT,257000.0,2,97,,2,As new,0,0,0,,1,9,0,0
Bruxelles,Woluwe-Saint-Lambert,50.847901,4.420679,Bruxelles,20240926,1200,Apartment,APARTMENT,259000.0,1,74,,2,To be done up,0,0,0,,1,3,0,0
Malines,Mechelen,51.031541,4.4860272,Anvers,20402151,2800,Apartment,APARTMENT,268000.0,2,90,,2,As new,0,1,0,,1,10,0,0
Bruxelles,Jette,50.8896547,4.3185687,Bruxelles,20274160,1090,Apartment,APARTMENT,269000.0,3,106,,3,Good,0,1,0,,1,10,0,0
Bruxelles,Bruxelles,50.8952002,4.3882542,Bruxelles,20356164,1120,Apartment,APARTMENT,269000.0,3,95,,3,To be done up,0,0,0,,1,4,0,0
Anvers,Antwerpen,51.2056015,4.4150826,Anvers,20388950,2018,Apartment,APARTMENT,269900.0,2,81,,2,Good,0,1,0,,1,2,0,0
Bruxelles,Woluwe-Saint-Lambert,50.84945769999999,4.429925,Bruxelles,20256664,1200,Apartment,APARTMENT,275000.0,2,70,,2,To be done up,0,0,0,,1,6,0,0
Bruges,Blankenberge,51.31517119999999,3.1250635,Flandre Occidentale,20065304,8370,Apartment,APARTMENT,275000.0,3,143,,,Good,0,0,0,,0,,0,0
Furnes,Koksijde,51.1160838,2.6372006,Flandre Occidentale,20363276,8670,Apartment,APARTMENT,275000.0,1,50,,,As new,0,0,0,,0,,0,0
Gand,Gent,51.0498011,3.7099031,Flandre Orientale,20332186,9000,Apartment,APARTMENT,275000.0,1,70,,2,Good,0,0,0,,0,,0,0
Liège,Liège,50.6463685,5.6035381,Liège,11372589,4020,Apartment,APARTMENT,278185.0,4,127,,4,Just renovated,0,1,0,,1,2,0,0
Hal-Vilvorde,MACHELEN,,,Brabant Flamand,20374744,1830,Apartment,APARTMENT,279000.0,2,95,,2,Good,0,0,1,80,1,10,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8519274,4.4329857,Bruxelles,20251388,1200,Apartment,APARTMENT,285000.0,2,82,,2,Good,0,0,0,,1,14,0,0
Dixmude,Diksmuide,51.0330053,2.8624268,Flandre Occidentale,20205063,8600,Apartment,APARTMENT,285000.0,2,93,,,Good,0,0,0,,1,9,0,0
Anvers,Antwerpen,51.2101698,4.4252807,Anvers,20428897,2018,Ground_Floor,APARTMENT,289000.0,2,75,,2,Good,0,0,0,,0,,0,0
Ostende,Bredene,51.2461,2.959013,Flandre Occidentale,20238067,8450,Apartment,APARTMENT,289000.0,2,80,,2,As new,0,1,0,,1,4,1,0
Bruxelles,Etterbeek,50.8298733,4.4064721,Bruxelles,11371546,1040,Apartment,APARTMENT,295000.0,1,73,,2,As new,0,1,0,,1,9,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8455668,4.4353881,Bruxelles,20192948,1200,Apartment,APARTMENT,295000.0,2,81,,2,To be done up,0,0,0,,1,13,0,0
Liège,Liège,50.6355044,5.5784468,Liège,20259806,4020,Apartment,APARTMENT,295000.0,3,115,,2,As new,0,1,0,,1,10,0,0
Furnes,De Panne,51.0954677,2.569324,Flandre Occidentale,11312196,8660,Apartment,APARTMENT,295000.0,1,75,,2,As new,0,1,0,,1,6,0,0
Bruxelles,Jette,50.8904765,4.3132377,Bruxelles,20389315,1090,Apartment,APARTMENT,299000.0,3,99,,2,Good,0,1,0,,1,8,0,0
Bruxelles,Woluwe-Saint-Lambert,50.8430731,4.4226909,Bruxelles,20178049,1200,Apartment,APARTMENT,299000.0,2,100,,2,To be done up,0,1,0,,0,,0,0
Louvain,Leuven,50.8811147,4.7082214,Brabant Flamand,20437769,3000,Kot,APARTMENT,230000.0,1,20,,,Good,0,0,0,,0,,1,0
Ostende,Bredene,51.2519225,2.9822684,Flandre Occidentale,20454019,8450,Apartment,APARTMENT,165000.0,2,85,,,Just renovated,0,1,0,,0,,0,0
Bruges,Blankenberge,51.3156135,3.1384003,Flandre Occidentale,20467318,8370,Apartment,APARTMENT,225000.0,2,72,,,As new,0,0,0,,0,,0,0
Saint-Nicolas,Temse,51.13514079999999,4.2731025,Flandre Orientale,20467350,9140,Apartment,APARTMENT,230000.0,3,104,,3,Just renovated,0,0,0,,1,12,0,0
Gand,Merelbeke,50.99717279999999,3.746996,Flandre Orientale,20485034,9820,Apartment,APARTMENT,298000.0,2,92,,4,As new,0,0,0,,1,8,0,0
Mons,Mons,50.4476672,3.9480351,Hainaut,20426326,7000,Apartment,APARTMENT,149000.0,2,104,,2,As new,0,0,0,,0,,0,0
Bruxelles,ANDERLECHT,50.8355095,4.330926799999999,Bruxelles,20435069,1070,Apartment,APARTMENT,255000.0,2,92,,2,Just renovated,0,0,0,,0,,0,0
Namur,Namur,,,Namur,20458055,5100,Apartment,APARTMENT,239000.0,3,90,,,As new,0,0,0,,0,,0,0
Tournai,Tournai,50.6071683,3.3840052,Hainaut,20418934,7500,Apartment,APARTMENT,185000.0,2,90,,,Good,0,0,0,,0,,0,0
Gand,Gent,51.0570705,3.6940957,Flandre Orientale,20372050,9000,Apartment,APARTMENT,199000.0,2,65,,4,To be done up,0,1,0,,1,5,0,0
Courtrai,Kuurne,,,Flandre Occidentale,20489165,8520,Duplex,APARTMENT,135000.0,3,107,,2,To renovate,0,0,0,,0,,0,0
